Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
62,	31.334999,	159.755005,	0.000000,	0.000000
63,	32.875000,	166.574997,	0.000000,	0.000000
64,	33.634998,	172.815002,	0.000000,	0.000000
65,	34.810001,	178.889999,	0.000000,	0.000000
66,	36.169998,	184.845001,	0.000000,	0.000000
67,	37.584999,	190.880005,	0.000000,	0.000000
68,	39.145000,	197.729996,	0.000000,	0.000000
69,	40.209999,	204.169998,	0.000000,	0.000000
70,	42.689999,	211.134995,	0.000000,	0.000000
71,	43.235001,	220.304993,	0.000000,	0.000000
72,	44.700001,	227.695007,	0.000000,	0.000000
73,	45.709999,	235.360001,	0.000000,	0.000000
74,	46.974998,	242.975006,	0.000000,	0.000000
75,	49.285000,	250.375000,	0.000000,	0.000000
76,	51.264999,	258.679993,	0.000000,	0.000000
77,	52.895000,	267.220001,	0.000000,	0.000000
78,	54.125000,	277.015015,	0.000000,	0.000000
79,	56.145000,	285.334991,	0.000000,	0.000000
80,	57.935001,	294.644989,	0.000000,	0.000000
81,	59.865002,	304.040009,	0.000000,	0.000000
82,	61.055000,	313.524994,	0.000000,	0.000000
83,	63.185001,	323.570007,	0.000000,	0.000000
84,	65.845001,	333.809998,	0.000000,	0.000000
85,	68.220001,	344.545013,	0.000000,	0.000000
86,	70.629997,	355.415009,	0.000000,	0.000000
87,	72.195000,	368.040009,	0.000000,	0.000000
88,	74.125000,	379.440002,	0.000000,	0.000000
89,	76.739998,	390.704987,	0.000000,	0.000000
90,	79.235001,	400.825012,	0.000000,	0.000000
91,	82.629997,	411.434998,	0.000000,	0.000000
92,	85.360001,	425.524994,	0.000000,	0.000000
93,	88.495003,	438.424988,	0.000000,	0.000000
94,	90.309998,	451.195007,	0.000000,	0.000000
95,	92.919998,	464.790009,	0.000000,	0.000000
96,	94.855003,	479.984985,	0.000000,	0.000000
97,	96.764999,	493.524994,	0.000000,	0.000000
98,	100.230003,	507.505005,	0.000000,	0.000000
99,	103.209999,	522.510010,	0.000000,	0.000000
100,	106.730003,	538.054993,	0.000000,	0.000000
101,	108.934998,	542.315002,	0.000000,	0.000000
102,	107.014999,	535.575012,	0.000000,	0.000000
103,	100.894997,	531.830017,	0.000000,	0.000000
104,	92.080002,	528.034973,	0.000000,	0.000000
105,	89.370003,	515.315002,	0.000000,	0.000000
106,	87.389999,	503.544983,	0.000000,	0.000000
107,	85.455002,	491.654999,	0.000000,	0.000000
108,	82.555000,	477.289978,	0.000000,	0.000000
109,	80.154999,	464.169983,	0.000000,	0.000000
110,	76.889999,	450.929993,	0.000000,	0.000000
111,	74.650002,	435.450012,	0.000000,	0.000000
112,	72.199997,	421.404999,	0.000000,	0.000000
113,	69.415001,	410.044983,	4.280000,	0.000000
114,	67.065002,	403.435028,	8.370000,	0.000000
115,	65.730003,	398.315002,	9.260000,	0.000000
116,	64.010002,	394.519989,	9.190000,	0.000000
117,	62.744999,	388.054993,	8.960000,	0.000000
118,	62.389999,	382.775024,	8.435000,	0.000000
119,	61.360001,	377.000000,	7.680000,	0.000000
120,	60.709999,	371.639984,	7.440000,	0.000000
121,	58.785000,	366.839996,	7.370000,	0.000000
122,	58.380001,	362.550018,	7.010000,	0.000000
123,	57.645000,	355.900024,	7.175000,	0.000000
124,	56.035000,	351.589996,	6.860000,	0.000000
125,	55.044998,	346.555023,	6.795000,	0.000000
126,	54.814999,	342.110016,	6.990000,	0.000000
127,	53.919998,	337.875031,	7.020000,	0.000000
128,	53.055000,	334.365021,	7.215000,	0.000000
129,	51.945000,	332.375000,	7.205000,	0.000000
130,	51.740002,	328.595032,	7.010000,	0.000000
131,	51.215000,	325.180023,	6.995000,	0.000000
132,	49.990002,	321.290009,	7.035000,	0.000000
133,	49.459999,	317.860016,	6.725000,	0.000000
134,	47.945000,	315.930023,	6.415000,	0.000000
135,	48.935001,	311.629974,	6.515000,	0.000000
136,	48.130001,	307.800018,	6.845000,	0.000000
137,	47.459999,	305.580017,	6.525000,	0.000000
138,	46.724998,	302.584991,	6.330000,	0.000000
139,	46.220001,	301.040039,	6.295000,	0.000000
140,	46.389999,	298.709991,	6.270000,	0.000000
141,	46.240002,	296.844971,	6.370000,	0.000000
142,	44.849998,	295.105011,	6.380000,	0.000000
143,	44.275002,	293.010010,	6.385000,	0.000000
144,	44.145000,	290.184998,	6.275000,	0.000000
145,	43.830002,	289.265015,	6.395000,	0.000000
146,	43.919998,	287.810028,	6.380000,	0.000000
147,	43.314999,	285.904999,	6.075000,	0.000000
148,	42.770000,	284.729980,	5.970000,	0.000000
149,	42.720001,	283.700012,	5.685000,	0.000000
150,	43.009998,	282.694977,	6.040000,	0.000000
151,	42.490002,	281.390015,	5.935000,	0.000000
152,	42.435001,	280.450012,	5.770000,	0.000000
153,	41.669998,	279.375000,	5.680000,	0.000000
154,	41.959999,	277.400024,	5.830000,	0.000000
155,	41.845001,	276.105011,	5.655000,	0.000000
156,	41.935001,	274.660004,	5.755000,	0.000000
157,	41.419998,	273.419983,	5.560000,	0.000000
158,	40.910000,	272.110016,	5.655000,	0.000000
159,	40.695000,	270.770020,	5.625000,	0.000000
160,	41.040001,	269.050018,	5.515000,	0.000000
161,	41.090000,	268.880005,	5.320000,	0.000000
162,	40.544998,	267.260010,	5.140000,	0.000000
163,	40.244999,	265.355011,	5.450000,	0.000000
164,	40.174999,	264.584991,	5.390000,	0.000000
165,	40.095001,	263.029999,	5.430000,	0.000000
166,	39.195000,	262.059998,	5.525000,	0.000000
167,	39.764999,	260.559998,	5.215000,	0.000000
168,	39.654999,	260.029999,	5.455000,	0.000000
169,	38.715000,	260.615021,	5.205000,	0.000000
170,	38.779999,	260.234985,	5.595000,	0.000000
171,	38.924999,	259.809998,	5.360000,	0.000000
172,	39.520000,	258.704987,	5.340000,	0.000000
173,	39.105000,	258.374969,	5.435000,	0.000000
174,	38.575001,	258.234985,	5.330000,	0.000000
175,	39.115002,	258.125031,	5.200000,	0.000000
176,	38.799999,	257.024994,	5.430000,	0.000000
177,	38.715000,	254.415009,	5.295000,	0.000000
178,	38.090000,	254.914993,	5.500000,	0.000000
179,	38.195000,	254.555008,	5.100000,	0.000000
180,	37.544998,	254.354996,	5.360000,	0.000000
181,	37.610001,	253.429993,	5.330000,	0.000000
182,	37.605000,	253.375000,	5.245000,	0.000000
183,	37.845001,	252.675003,	5.150000,	0.000000
184,	38.099998,	252.825012,	5.290000,	0.000000
185,	37.305000,	252.584991,	5.255000,	0.000000
186,	37.820000,	252.240005,	5.390000,	0.000000
187,	37.250000,	252.955017,	5.230000,	0.000000
188,	37.209999,	251.970001,	5.130000,	0.000000
189,	37.325001,	252.589996,	5.410000,	0.000000
190,	38.349998,	252.604996,	5.125000,	0.000000
191,	38.355000,	252.225006,	4.960000,	0.000000
192,	37.509998,	252.195007,	4.875000,	0.000000
193,	37.110001,	252.800003,	4.930000,	0.000000
194,	37.119999,	251.284988,	4.780000,	0.000000
195,	37.685001,	251.099991,	4.735000,	0.000000
196,	37.564999,	249.169998,	4.980000,	0.000000
197,	38.340000,	249.225006,	4.865000,	0.000000
198,	37.994999,	248.880005,	4.615000,	0.000000
199,	37.044998,	249.304993,	4.900000,	0.000000
200,	36.060001,	249.524994,	5.220000,	0.000000
