Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
102,	109.669998,	554.320007,	0.000000,	0.000000
103,	108.080002,	553.885010,	0.000000,	0.000000
104,	104.919998,	552.114990,	0.000000,	0.000000
105,	104.044998,	546.885010,	0.000000,	0.000000
106,	103.114998,	541.385010,	0.000000,	0.000000
107,	102.199997,	536.924988,	0.000000,	0.000000
108,	101.175003,	531.494995,	0.000000,	0.000000
109,	99.029999,	528.919983,	0.000000,	0.000000
110,	97.165001,	525.875000,	0.000000,	0.000000
111,	95.480003,	522.169983,	0.000000,	0.000000
112,	93.144997,	517.880005,	0.000000,	0.000000
113,	92.514999,	513.585022,	1.495000,	0.000000
114,	91.800003,	512.130005,	4.150000,	0.000000
115,	91.930000,	515.070007,	6.930000,	0.000000
116,	92.129997,	519.950012,	8.165000,	0.000000
117,	92.754997,	525.969971,	8.650000,	0.000000
118,	93.029999,	532.029968,	8.485000,	0.000000
119,	93.690002,	537.445007,	8.275000,	0.000000
120,	93.864998,	543.184998,	8.020000,	0.000000
121,	96.239998,	548.125000,	8.045000,	0.000000
122,	97.875000,	553.490051,	8.065000,	0.000000
123,	98.945000,	559.795044,	8.025000,	0.000000
124,	100.165001,	564.679993,	7.795000,	0.000000
125,	100.879997,	570.790039,	7.585000,	0.000000
126,	102.144997,	576.565002,	7.715000,	0.000000
127,	102.029999,	584.304932,	8.240000,	0.000000
128,	102.665001,	591.130005,	8.515000,	0.000000
129,	104.510002,	598.174988,	8.465000,	0.000000
130,	106.095001,	604.184998,	8.855000,	0.000000
131,	106.830002,	611.530029,	8.980000,	0.000000
132,	107.864998,	618.309998,	9.130000,	0.000000
133,	108.195000,	625.500000,	9.125000,	0.000000
134,	110.959999,	633.255005,	9.340000,	0.000000
135,	112.910004,	641.375000,	9.170000,	0.000000
136,	114.834999,	649.419922,	8.950000,	0.000000
137,	115.004997,	659.045044,	9.600000,	0.000000
138,	118.345001,	668.020020,	9.550000,	0.000000
139,	118.489998,	676.960083,	9.370000,	0.000000
140,	119.989998,	686.265015,	9.740000,	0.000000
141,	121.904999,	695.215027,	9.775000,	0.000000
142,	122.949997,	704.364929,	9.800000,	0.000000
143,	123.205002,	712.929993,	9.680000,	0.000000
144,	125.110001,	720.899963,	10.180000,	0.000000
145,	127.184998,	729.400024,	10.345000,	0.000000
146,	129.220001,	739.255005,	10.540000,	0.000000
147,	130.815002,	747.260010,	10.545000,	0.000000
148,	131.899994,	757.719971,	10.755000,	0.000000
149,	134.369995,	767.770020,	11.095000,	0.000000
150,	136.419998,	778.039978,	11.870000,	0.000000
151,	138.145004,	788.585022,	11.215000,	0.000000
152,	138.865005,	798.059998,	12.235000,	0.000000
153,	140.720001,	809.399963,	12.045000,	0.000000
154,	141.860001,	822.099976,	11.855000,	0.000000
155,	143.449997,	833.510010,	11.980000,	0.000000
156,	147.675003,	841.864990,	12.725000,	0.000000
157,	149.729996,	853.720032,	12.145000,	0.000000
158,	150.664993,	865.744995,	11.940000,	0.000000
159,	151.699997,	876.375000,	12.140000,	0.000000
160,	154.809998,	886.505005,	12.450000,	0.000000
161,	157.039993,	897.119995,	12.600000,	0.000000
162,	159.699997,	910.250000,	13.240000,	0.000000
163,	160.839996,	923.390015,	13.405000,	0.000000
164,	162.785004,	935.234985,	13.150000,	0.000000
165,	164.345001,	947.914978,	13.535000,	0.000000
166,	167.160004,	958.250000,	13.805000,	0.000000
167,	170.199997,	972.065002,	14.350000,	0.000000
168,	171.220001,	984.929932,	14.295000,	0.000000
169,	173.020004,	999.385010,	14.655000,	0.000000
170,	176.360001,	1009.925049,	14.605000,	0.000000
171,	177.880005,	1021.799988,	14.780000,	0.000000
172,	180.669998,	1035.079956,	15.055000,	0.000000
173,	183.910004,	1048.915039,	15.365000,	0.000000
174,	185.854996,	1063.000000,	15.125000,	0.000000
175,	187.654999,	1075.845093,	15.735000,	0.000000
176,	189.274994,	1089.880005,	15.850000,	0.000000
177,	191.324997,	1102.984985,	15.825000,	0.000000
178,	193.600006,	1117.325073,	16.285000,	0.000000
179,	195.664993,	1132.905029,	15.550000,	0.000000
180,	198.395004,	1145.715088,	16.165001,	0.000000
181,	201.229996,	1160.344971,	16.850000,	0.000000
182,	204.615005,	1174.479980,	17.230000,	0.000000
183,	206.889999,	1189.515015,	17.434999,	0.000000
184,	209.764999,	1205.425049,	17.535000,	0.000000
185,	212.679993,	1220.409912,	17.610001,	0.000000
186,	215.824997,	1239.755005,	18.264999,	0.000000
187,	219.119995,	1254.854980,	17.770000,	0.000000
188,	220.910004,	1268.739990,	18.450001,	0.000000
189,	223.550003,	1286.664917,	18.555000,	0.000000
190,	226.714996,	1302.510010,	19.340000,	0.000000
191,	229.615005,	1323.034912,	19.135000,	0.000000
192,	232.764999,	1340.310059,	19.315001,	0.000000
193,	235.244995,	1357.355103,	19.325001,	0.000000
194,	238.054993,	1372.260010,	20.174999,	0.000000
195,	243.175003,	1388.750122,	20.875000,	0.000000
196,	246.925003,	1406.904907,	20.455000,	0.000000
197,	249.070007,	1424.809937,	20.365000,	0.000000
198,	251.259995,	1443.280029,	20.860001,	0.000000
199,	254.375000,	1461.125000,	21.450001,	0.000000
200,	258.679993,	1477.959961,	21.245001,	0.000000
