Time,	InfectiousM,	InfectiousIdentifiedM,	InfectiousUnderTreatmeanM,	InfectiousNotCuredM
55,	121.790001,	0.000000,	0.000000,	0.000000
56,	127.144997,	0.000000,	0.000000,	0.000000
57,	132.005005,	0.000000,	0.000000,	0.000000
58,	137.524994,	0.000000,	0.000000,	0.000000
59,	144.000000,	0.000000,	0.000000,	0.000000
60,	149.559998,	0.000000,	0.000000,	0.000000
61,	155.089996,	0.000000,	0.000000,	0.000000
62,	159.755005,	0.000000,	0.000000,	0.000000
63,	166.574997,	0.000000,	0.000000,	0.000000
64,	172.815002,	0.000000,	0.000000,	0.000000
65,	178.889999,	0.000000,	0.000000,	0.000000
66,	184.845001,	0.000000,	0.000000,	0.000000
67,	190.880005,	0.000000,	0.000000,	0.000000
68,	197.729996,	0.000000,	0.000000,	0.000000
69,	204.169998,	0.000000,	0.000000,	0.000000
70,	211.134995,	0.000000,	0.000000,	0.000000
71,	220.304993,	0.000000,	0.000000,	0.000000
72,	227.695007,	0.000000,	0.000000,	0.000000
73,	235.360001,	0.000000,	0.000000,	0.000000
74,	242.975006,	0.000000,	0.000000,	0.000000
75,	250.375000,	0.000000,	0.000000,	0.000000
76,	258.679993,	0.000000,	0.000000,	0.000000
77,	267.220001,	0.000000,	0.000000,	0.000000
78,	277.015015,	0.000000,	0.000000,	0.000000
79,	285.334991,	0.000000,	0.000000,	0.000000
80,	294.644989,	0.000000,	0.000000,	0.000000
81,	304.040009,	0.000000,	0.000000,	0.000000
82,	313.524994,	0.000000,	0.000000,	0.000000
83,	323.570007,	0.000000,	0.000000,	0.000000
84,	333.809998,	0.000000,	0.000000,	0.000000
85,	344.545013,	0.000000,	0.000000,	0.000000
86,	355.415009,	0.000000,	0.000000,	0.000000
87,	368.040009,	0.000000,	0.000000,	0.000000
88,	379.440002,	0.000000,	0.000000,	0.000000
89,	390.704987,	0.000000,	0.000000,	0.000000
90,	400.825012,	0.000000,	0.000000,	0.000000
91,	411.434998,	0.000000,	0.000000,	0.000000
92,	425.524994,	0.000000,	0.000000,	0.000000
93,	438.424988,	0.000000,	0.000000,	0.000000
94,	451.195007,	0.000000,	0.000000,	0.000000
95,	464.790009,	0.000000,	0.000000,	0.000000
96,	479.984985,	0.000000,	0.000000,	0.000000
97,	493.524994,	0.000000,	0.000000,	0.000000
98,	507.505005,	0.000000,	0.000000,	0.000000
99,	522.510010,	0.000000,	0.000000,	0.000000
100,	538.054993,	0.000000,	0.000000,	0.000000
101,	485.450012,	49.709999,	18.165001,	0.000000
102,	442.880005,	64.320000,	66.595001,	0.000000
103,	402.825012,	62.020000,	126.945000,	0.000000
104,	368.200012,	57.855000,	182.479996,	0.000000
105,	334.364990,	51.064999,	230.360001,	0.000000
106,	303.869995,	45.695000,	269.135010,	0.000000
107,	274.769989,	40.200001,	301.799988,	0.000000
108,	247.125000,	36.375000,	326.859985,	0.000000
109,	223.134995,	33.130001,	347.760010,	0.000000
110,	200.160004,	29.450001,	364.075012,	0.000000
111,	179.005005,	26.639999,	376.290009,	0.000000
112,	160.904999,	24.834999,	384.644989,	0.000000
113,	145.500000,	23.535000,	380.674988,	0.480000
114,	133.604996,	29.025000,	359.024994,	1.545000
115,	125.665001,	36.825001,	335.809998,	2.780000
116,	120.470001,	39.529999,	322.500000,	3.670000
117,	115.320000,	39.639999,	313.804993,	4.365000
118,	110.264999,	37.700001,	310.089996,	4.890000
119,	105.650002,	35.220001,	307.079987,	5.030000
120,	100.394997,	32.805000,	305.190002,	5.120000
121,	95.250000,	30.730000,	302.734985,	5.165000
122,	89.934998,	28.645000,	300.489990,	5.010000
123,	84.220001,	26.469999,	297.480011,	4.600000
124,	79.239998,	24.980000,	294.494995,	4.380000
125,	75.180000,	22.600000,	290.890015,	4.265000
126,	70.480003,	21.594999,	285.049988,	4.010000
127,	66.574997,	21.670000,	275.255005,	4.015000
128,	63.910000,	23.344999,	262.165009,	4.215000
129,	62.174999,	24.580000,	250.860001,	4.305000
130,	60.830002,	24.870001,	241.300003,	4.500000
131,	59.474998,	23.815001,	234.294998,	4.475000
132,	57.939999,	23.434999,	227.675003,	4.495000
133,	56.169998,	22.635000,	222.255005,	4.445000
134,	55.064999,	21.775000,	217.464996,	4.055000
135,	53.099998,	20.735001,	213.414993,	3.800000
136,	50.990002,	20.215000,	208.544998,	3.605000
137,	48.744999,	19.174999,	204.589996,	3.575000
138,	46.505001,	17.830000,	201.164993,	3.270000
139,	44.744999,	16.535000,	196.865005,	3.210000
140,	43.005001,	16.145000,	190.889999,	3.175000
141,	41.090000,	15.635000,	184.110001,	3.130000
142,	39.584999,	16.070000,	176.990005,	3.155000
143,	38.595001,	16.594999,	170.710007,	2.985000
144,	37.465000,	16.215000,	165.570007,	2.910000
145,	36.674999,	16.350000,	160.080002,	2.805000
146,	35.674999,	15.530000,	156.214996,	2.830000
147,	34.654999,	14.660000,	151.860001,	2.745000
148,	33.505001,	14.665000,	147.770004,	2.700000
149,	32.830002,	13.810000,	143.335007,	2.560000
150,	31.670000,	13.325000,	139.990005,	2.470000
151,	30.540001,	12.610000,	136.059998,	2.340000
152,	29.275000,	11.745000,	132.070007,	2.215000
153,	28.334999,	11.615000,	128.669998,	2.080000
154,	27.295000,	11.260000,	124.959999,	1.995000
155,	26.584999,	10.710000,	120.815002,	1.995000
156,	25.285000,	10.775000,	116.764999,	1.940000
157,	24.530001,	10.870000,	112.845001,	1.815000
158,	23.959999,	10.480000,	109.245003,	1.695000
159,	23.485001,	10.610000,	105.750000,	1.465000
160,	22.625000,	10.335000,	102.915001,	1.345000
161,	22.094999,	9.845000,	100.400002,	1.385000
162,	20.940001,	9.800000,	97.580002,	1.280000
163,	20.365000,	9.400000,	94.870003,	1.225000
164,	20.040001,	8.850000,	92.629997,	1.255000
165,	19.190001,	8.100000,	90.135002,	1.200000
166,	18.730000,	8.300000,	87.184998,	1.160000
167,	18.665001,	7.955000,	84.934998,	1.085000
168,	17.945000,	7.520000,	82.629997,	1.095000
169,	17.594999,	7.425000,	80.220001,	1.100000
170,	17.105000,	7.255000,	77.480003,	1.080000
171,	16.445000,	7.510000,	75.114998,	1.055000
172,	15.980000,	7.115000,	72.870003,	1.035000
173,	15.615000,	6.885000,	70.775002,	1.075000
174,	15.135000,	6.850000,	68.690002,	1.090000
175,	14.725000,	6.540000,	66.839996,	1.100000
176,	14.510000,	6.330000,	65.370003,	1.005000
177,	14.235000,	6.005000,	63.689999,	1.005000
178,	13.655000,	5.590000,	62.040001,	0.975000
179,	13.295000,	5.625000,	59.955002,	1.015000
180,	12.870000,	5.385000,	58.134998,	0.945000
181,	12.585000,	5.210000,	56.439999,	0.910000
182,	12.360000,	5.155000,	54.674999,	0.935000
183,	12.060000,	5.005000,	53.380001,	0.925000
184,	11.915000,	4.890000,	52.105000,	0.860000
185,	11.675000,	4.800000,	50.389999,	0.905000
186,	11.565000,	4.770000,	49.060001,	0.835000
187,	11.310000,	4.715000,	47.849998,	0.840000
188,	10.965000,	4.715000,	46.549999,	0.840000
189,	10.875000,	4.570000,	45.430000,	0.755000
190,	10.535000,	4.525000,	44.404999,	0.810000
191,	10.275000,	4.235000,	43.555000,	0.750000
192,	9.945000,	4.300000,	42.459999,	0.730000
193,	9.595000,	4.150000,	41.575001,	0.690000
194,	9.340000,	3.755000,	40.865002,	0.660000
195,	8.890000,	3.730000,	39.700001,	0.670000
196,	8.545000,	3.740000,	38.785000,	0.645000
197,	8.380000,	3.515000,	38.070000,	0.650000
198,	8.165000,	3.410000,	37.014999,	0.600000
199,	8.105000,	3.410000,	35.750000,	0.580000
200,	7.980000,	3.280000,	34.790001,	0.685000
