Time,	InfectiousM,	InfectiousIdentifiedM,	InfectiousUnderTreatmeanM,	InfectiousNotCuredM
37,	52.369999,	0.000000,	0.000000,	0.000000
38,	54.799999,	0.000000,	0.000000,	0.000000
39,	58.314999,	0.000000,	0.000000,	0.000000
40,	61.564999,	0.000000,	0.000000,	0.000000
41,	64.955002,	0.000000,	0.000000,	0.000000
42,	67.989998,	0.000000,	0.000000,	0.000000
43,	71.294998,	0.000000,	0.000000,	0.000000
44,	74.724998,	0.000000,	0.000000,	0.000000
45,	78.339996,	0.000000,	0.000000,	0.000000
46,	82.375000,	0.000000,	0.000000,	0.000000
47,	85.599998,	0.000000,	0.000000,	0.000000
48,	89.510002,	0.000000,	0.000000,	0.000000
49,	94.040001,	0.000000,	0.000000,	0.000000
50,	98.230003,	0.000000,	0.000000,	0.000000
51,	102.275002,	0.000000,	0.000000,	0.000000
52,	106.605003,	0.000000,	0.000000,	0.000000
53,	110.985001,	0.000000,	0.000000,	0.000000
54,	116.989998,	0.000000,	0.000000,	0.000000
55,	121.790001,	0.000000,	0.000000,	0.000000
56,	127.144997,	0.000000,	0.000000,	0.000000
57,	132.005005,	0.000000,	0.000000,	0.000000
58,	137.524994,	0.000000,	0.000000,	0.000000
59,	144.000000,	0.000000,	0.000000,	0.000000
60,	149.559998,	0.000000,	0.000000,	0.000000
61,	155.089996,	0.000000,	0.000000,	0.000000
62,	159.755005,	0.000000,	0.000000,	0.000000
63,	166.574997,	0.000000,	0.000000,	0.000000
64,	172.815002,	0.000000,	0.000000,	0.000000
65,	178.889999,	0.000000,	0.000000,	0.000000
66,	184.845001,	0.000000,	0.000000,	0.000000
67,	190.880005,	0.000000,	0.000000,	0.000000
68,	197.729996,	0.000000,	0.000000,	0.000000
69,	204.169998,	0.000000,	0.000000,	0.000000
70,	211.134995,	0.000000,	0.000000,	0.000000
71,	220.304993,	0.000000,	0.000000,	0.000000
72,	227.695007,	0.000000,	0.000000,	0.000000
73,	235.360001,	0.000000,	0.000000,	0.000000
74,	242.975006,	0.000000,	0.000000,	0.000000
75,	250.375000,	0.000000,	0.000000,	0.000000
76,	258.679993,	0.000000,	0.000000,	0.000000
77,	267.220001,	0.000000,	0.000000,	0.000000
78,	277.015015,	0.000000,	0.000000,	0.000000
79,	285.334991,	0.000000,	0.000000,	0.000000
80,	294.644989,	0.000000,	0.000000,	0.000000
81,	304.040009,	0.000000,	0.000000,	0.000000
82,	313.524994,	0.000000,	0.000000,	0.000000
83,	323.570007,	0.000000,	0.000000,	0.000000
84,	333.809998,	0.000000,	0.000000,	0.000000
85,	344.545013,	0.000000,	0.000000,	0.000000
86,	355.415009,	0.000000,	0.000000,	0.000000
87,	368.040009,	0.000000,	0.000000,	0.000000
88,	379.440002,	0.000000,	0.000000,	0.000000
89,	390.704987,	0.000000,	0.000000,	0.000000
90,	400.825012,	0.000000,	0.000000,	0.000000
91,	411.434998,	0.000000,	0.000000,	0.000000
92,	425.524994,	0.000000,	0.000000,	0.000000
93,	438.424988,	0.000000,	0.000000,	0.000000
94,	451.195007,	0.000000,	0.000000,	0.000000
95,	464.790009,	0.000000,	0.000000,	0.000000
96,	479.984985,	0.000000,	0.000000,	0.000000
97,	493.524994,	0.000000,	0.000000,	0.000000
98,	507.505005,	0.000000,	0.000000,	0.000000
99,	522.510010,	0.000000,	0.000000,	0.000000
100,	538.054993,	0.000000,	0.000000,	0.000000
101,	507.165009,	0.120000,	47.794998,	0.000000
102,	479.910004,	0.125000,	92.419998,	0.000000
103,	454.940002,	0.155000,	134.039993,	0.000000
104,	432.035004,	0.175000,	172.985001,	0.000000
105,	410.385010,	0.070000,	207.505005,	0.000000
106,	388.140015,	0.075000,	238.000000,	0.000000
107,	368.329987,	0.060000,	265.045013,	0.000000
108,	348.480011,	0.050000,	288.980011,	0.000000
109,	329.774994,	0.080000,	310.954987,	0.000000
110,	313.484985,	0.060000,	330.179993,	0.000000
111,	297.040009,	0.055000,	345.910004,	0.000000
112,	282.524994,	0.060000,	360.285004,	0.000000
113,	273.454987,	0.095000,	351.109985,	1.170000
114,	269.380005,	0.045000,	346.994995,	2.025000
115,	267.554993,	0.110000,	345.329987,	2.855000
116,	266.000000,	0.105000,	343.910004,	3.435000
117,	263.429993,	0.095000,	344.140015,	3.780000
118,	260.864990,	0.090000,	345.329987,	4.020000
119,	257.165009,	0.160000,	345.684998,	4.305000
120,	253.815002,	0.115000,	347.845001,	4.520000
121,	250.309998,	0.075000,	348.799988,	4.670000
122,	246.945007,	0.080000,	351.045013,	4.690000
123,	243.080002,	0.100000,	352.684998,	4.570000
124,	237.660004,	0.085000,	355.165009,	4.490000
125,	234.774994,	0.120000,	355.320007,	4.765000
126,	233.669998,	0.120000,	353.204987,	4.840000
127,	233.080002,	0.045000,	351.799988,	5.000000
128,	232.845001,	0.100000,	350.364990,	5.125000
129,	232.464996,	0.070000,	347.135010,	5.220000
130,	232.800003,	0.075000,	346.309998,	5.255000
131,	231.839996,	0.115000,	345.334991,	5.330000
132,	231.160004,	0.100000,	344.769989,	5.300000
133,	229.479996,	0.115000,	345.260010,	5.230000
134,	229.125000,	0.090000,	345.649994,	5.060000
135,	228.115005,	0.100000,	345.609985,	5.030000
136,	227.225006,	0.120000,	345.359985,	5.050000
137,	225.919998,	0.100000,	345.929993,	4.985000
138,	225.675003,	0.125000,	346.239990,	4.990000
139,	224.244995,	0.085000,	345.200012,	5.015000
140,	224.110001,	0.080000,	344.184998,	4.985000
141,	224.720001,	0.120000,	345.209991,	4.835000
142,	224.904999,	0.090000,	344.329987,	4.915000
143,	224.470001,	0.100000,	343.739990,	4.945000
144,	223.535004,	0.090000,	344.135010,	4.840000
145,	223.309998,	0.095000,	343.894989,	4.780000
146,	223.764999,	0.115000,	343.209991,	4.795000
147,	224.350006,	0.105000,	343.079987,	4.755000
148,	225.145004,	0.070000,	344.489990,	4.685000
149,	224.345001,	0.105000,	344.875000,	4.730000
150,	223.360001,	0.085000,	345.260010,	4.745000
151,	223.820007,	0.080000,	344.855011,	4.970000
152,	223.699997,	0.080000,	344.665009,	4.875000
153,	222.615005,	0.115000,	345.359985,	5.005000
154,	222.664993,	0.090000,	345.230011,	4.820000
155,	222.335007,	0.095000,	346.059998,	4.805000
156,	223.304993,	0.080000,	346.089996,	4.765000
157,	222.785004,	0.120000,	347.195007,	4.825000
158,	222.285004,	0.125000,	347.454987,	4.955000
159,	222.804993,	0.050000,	348.105011,	4.895000
160,	222.960007,	0.120000,	346.904999,	4.915000
161,	223.095001,	0.080000,	346.864990,	4.950000
162,	223.580002,	0.075000,	347.875000,	4.980000
163,	223.994995,	0.065000,	349.079987,	4.905000
164,	224.154999,	0.065000,	349.105011,	5.045000
165,	224.429993,	0.070000,	349.864990,	5.020000
166,	224.294998,	0.145000,	350.670013,	5.075000
167,	224.065002,	0.085000,	350.825012,	4.925000
168,	223.804993,	0.055000,	351.540009,	4.990000
169,	225.154999,	0.080000,	350.940002,	4.955000
170,	225.994995,	0.130000,	352.225006,	4.865000
171,	226.529999,	0.075000,	352.454987,	4.745000
172,	227.925003,	0.060000,	354.489990,	4.755000
173,	227.539993,	0.090000,	355.220001,	4.865000
174,	228.119995,	0.160000,	355.140015,	4.750000
175,	228.914993,	0.135000,	356.640015,	4.755000
176,	229.740005,	0.080000,	357.975006,	4.760000
177,	228.979996,	0.100000,	358.825012,	4.795000
178,	230.330002,	0.110000,	360.165009,	4.810000
179,	229.994995,	0.115000,	361.204987,	4.755000
180,	230.404999,	0.075000,	361.970001,	4.810000
181,	231.574997,	0.080000,	363.100006,	4.845000
182,	232.729996,	0.110000,	363.065002,	4.810000
183,	233.274994,	0.075000,	363.130005,	4.800000
184,	233.195007,	0.125000,	363.450012,	4.905000
185,	233.395004,	0.145000,	364.885010,	4.795000
186,	233.720001,	0.115000,	365.619995,	4.840000
187,	235.520004,	0.090000,	365.760010,	4.830000
188,	235.679993,	0.165000,	366.785004,	5.060000
189,	236.350006,	0.120000,	367.130005,	5.190000
190,	237.865005,	0.105000,	367.929993,	5.030000
191,	237.979996,	0.095000,	369.695007,	5.045000
192,	237.755005,	0.100000,	370.665009,	4.995000
193,	238.235001,	0.100000,	371.024994,	4.975000
194,	239.320007,	0.090000,	371.945007,	5.120000
195,	239.395004,	0.080000,	372.890015,	4.865000
196,	240.845001,	0.120000,	373.739990,	4.910000
197,	239.774994,	0.130000,	374.815002,	4.985000
198,	240.514999,	0.095000,	376.220001,	4.970000
199,	241.449997,	0.090000,	376.850006,	4.995000
200,	241.490005,	0.155000,	377.299988,	5.000000
