Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
76,	51.264999,	258.679993,	0.000000,	0.000000
77,	52.895000,	267.220001,	0.000000,	0.000000
78,	54.125000,	277.015015,	0.000000,	0.000000
79,	56.145000,	285.334991,	0.000000,	0.000000
80,	57.935001,	294.644989,	0.000000,	0.000000
81,	59.865002,	304.040009,	0.000000,	0.000000
82,	61.055000,	313.524994,	0.000000,	0.000000
83,	63.185001,	323.570007,	0.000000,	0.000000
84,	65.845001,	333.809998,	0.000000,	0.000000
85,	68.220001,	344.545013,	0.000000,	0.000000
86,	70.629997,	355.415009,	0.000000,	0.000000
87,	72.195000,	368.040009,	0.000000,	0.000000
88,	74.125000,	379.440002,	0.000000,	0.000000
89,	76.739998,	390.704987,	0.000000,	0.000000
90,	79.235001,	400.825012,	0.000000,	0.000000
91,	82.629997,	411.434998,	0.000000,	0.000000
92,	85.360001,	425.524994,	0.000000,	0.000000
93,	88.495003,	438.424988,	0.000000,	0.000000
94,	90.309998,	451.195007,	0.000000,	0.000000
95,	92.919998,	464.790009,	0.000000,	0.000000
96,	94.855003,	479.984985,	0.000000,	0.000000
97,	96.764999,	493.524994,	0.000000,	0.000000
98,	100.230003,	507.505005,	0.000000,	0.000000
99,	103.209999,	522.510010,	0.000000,	0.000000
100,	106.730003,	538.054993,	0.000000,	0.000000
101,	107.964996,	502.960022,	0.000000,	0.000000
102,	100.555000,	457.164978,	0.000000,	0.000000
103,	87.699997,	416.235016,	0.000000,	0.000000
104,	71.504997,	377.189972,	0.000000,	0.000000
105,	62.540001,	338.900024,	0.000000,	0.000000
106,	55.264999,	304.785004,	0.000000,	0.000000
107,	48.029999,	274.614990,	0.000000,	0.000000
108,	41.970001,	247.054993,	0.000000,	0.000000
109,	37.174999,	221.345001,	0.000000,	0.000000
110,	32.904999,	197.940002,	0.000000,	0.000000
111,	28.985001,	177.059998,	0.000000,	0.000000
112,	25.635000,	158.270004,	0.000000,	0.000000
113,	22.045000,	148.729980,	18.455000,	0.000000
114,	20.219999,	143.485001,	25.480000,	0.000000
115,	18.965000,	137.339996,	26.924999,	0.000000
116,	18.215000,	132.899994,	25.120001,	0.000000
117,	17.245001,	125.895004,	20.940001,	0.000000
118,	16.625000,	118.655006,	17.430000,	0.000000
119,	15.415000,	111.775002,	15.760000,	0.000000
120,	14.785000,	104.550003,	14.370000,	0.000000
121,	13.710000,	97.924995,	12.810000,	0.000000
122,	12.875000,	91.105003,	11.175000,	0.000000
123,	12.110000,	84.980003,	10.370000,	0.000000
124,	11.140000,	79.244995,	9.000000,	0.000000
125,	10.470000,	74.055000,	9.810000,	0.000000
126,	9.630000,	71.465004,	14.355000,	0.000000
127,	9.225000,	70.630005,	15.940000,	0.000000
128,	9.160000,	68.879997,	15.740000,	0.000000
129,	8.565000,	66.785004,	15.560000,	0.000000
130,	8.345000,	64.330002,	14.030000,	0.000000
131,	8.315000,	61.849998,	13.160000,	0.000000
132,	8.070000,	59.145000,	11.715000,	0.000000
133,	7.555000,	56.450001,	10.865000,	0.000000
134,	7.065000,	53.244999,	10.035000,	0.000000
135,	6.970000,	50.560001,	8.920000,	0.000000
136,	6.530000,	48.134998,	8.195000,	0.000000
137,	6.205000,	45.095001,	7.580000,	0.000000
138,	5.695000,	43.139999,	7.845000,	0.000000
139,	5.685000,	41.699997,	8.850000,	0.000000
140,	5.185000,	41.205002,	9.610000,	0.000000
141,	5.040000,	40.189999,	9.080000,	0.000000
142,	4.840000,	39.159996,	8.990000,	0.000000
143,	4.935000,	37.420002,	8.490000,	0.000000
144,	5.165000,	36.090000,	8.320000,	0.000000
145,	4.810000,	34.735001,	7.635000,	0.000000
146,	4.585000,	33.560001,	6.890000,	0.000000
147,	4.195000,	31.570000,	6.535000,	0.000000
148,	4.095000,	29.620001,	6.005000,	0.000000
149,	4.050000,	28.720001,	5.495000,	0.000000
150,	3.950000,	27.049999,	5.015000,	0.000000
151,	3.535000,	25.549999,	5.020000,	0.000000
152,	3.280000,	24.100000,	5.215000,	0.000000
153,	3.140000,	23.360001,	5.525000,	0.000000
154,	3.070000,	22.649998,	5.340000,	0.000000
155,	3.005000,	22.209999,	5.075000,	0.000000
156,	2.715000,	21.245001,	4.695000,	0.000000
157,	2.700000,	20.414999,	4.895000,	0.000000
158,	2.630000,	19.830000,	4.730000,	0.000000
159,	2.615000,	18.735001,	4.420000,	0.000000
160,	2.400000,	18.330002,	4.030000,	0.000000
161,	2.325000,	17.530001,	3.990000,	0.000000
162,	2.175000,	16.500000,	3.815000,	0.000000
163,	2.145000,	15.924999,	3.525000,	0.000000
164,	2.100000,	15.139999,	3.230000,	0.000000
165,	1.965000,	14.504999,	3.105000,	0.000000
166,	1.855000,	13.920000,	3.270000,	0.000000
167,	1.860000,	13.665001,	3.015000,	0.000000
168,	1.830000,	13.080001,	2.960000,	0.000000
169,	1.680000,	12.815000,	2.865000,	0.000000
170,	1.620000,	12.480000,	2.910000,	0.000000
171,	1.495000,	12.285001,	2.725000,	0.000000
172,	1.590000,	11.755001,	2.455000,	0.000000
173,	1.645000,	11.410000,	2.420000,	0.000000
174,	1.505000,	10.880000,	2.465000,	0.000000
175,	1.425000,	10.344999,	2.350000,	0.000000
176,	1.380000,	10.270000,	2.080000,	0.000000
177,	1.230000,	9.585000,	1.895000,	0.000000
178,	1.215000,	9.270000,	2.035000,	0.000000
179,	1.210000,	9.014999,	1.810000,	0.000000
180,	1.110000,	8.605000,	1.660000,	0.000000
181,	1.085000,	8.385000,	1.690000,	0.000000
182,	1.030000,	7.915000,	1.605000,	0.000000
183,	1.035000,	7.580000,	1.785000,	0.000000
184,	0.920000,	7.575000,	1.735000,	0.000000
185,	0.940000,	7.415000,	1.450000,	0.000000
186,	0.980000,	6.985000,	1.560000,	0.000000
187,	0.970000,	6.720000,	1.425000,	0.000000
188,	0.965000,	6.535000,	1.435000,	0.000000
189,	0.995000,	6.255000,	1.280000,	0.000000
190,	1.020000,	6.130000,	1.160000,	0.000000
191,	0.850000,	5.775000,	1.130000,	0.000000
192,	0.685000,	5.660000,	1.130000,	0.000000
193,	0.710000,	5.365000,	1.095000,	0.000000
194,	0.765000,	5.230000,	1.220000,	0.000000
195,	0.770000,	5.070000,	0.995000,	0.000000
196,	0.695000,	5.075000,	1.035000,	0.000000
197,	0.680000,	4.880000,	0.800000,	0.000000
198,	0.615000,	4.640000,	0.895000,	0.000000
199,	0.600000,	4.410000,	1.005000,	0.000000
200,	0.635000,	4.310000,	0.830000,	0.000000
