Time,	LatentP,	TotalInfectiousP,	RecoveredP,	RelapseP
77,	68.294998,	692.260010,	0.000000,	0.000000
78,	69.355003,	697.650024,	0.000000,	0.000000
79,	68.464996,	703.440002,	0.000000,	0.000000
80,	69.985001,	709.289978,	0.000000,	0.000000
81,	71.029999,	713.940002,	0.000000,	0.000000
82,	71.800003,	720.145020,	0.000000,	0.000000
83,	72.739998,	726.414978,	0.000000,	0.000000
84,	72.904999,	731.979980,	0.000000,	0.000000
85,	73.644997,	736.960022,	0.000000,	0.000000
86,	73.349998,	743.780029,	0.000000,	0.000000
87,	74.029999,	748.489990,	0.000000,	0.000000
88,	74.845001,	752.364990,	0.000000,	0.000000
89,	75.584999,	758.234985,	0.000000,	0.000000
90,	75.680000,	763.655029,	0.000000,	0.000000
91,	76.580002,	771.164978,	0.000000,	0.000000
92,	77.205002,	776.679993,	0.000000,	0.000000
93,	77.745003,	782.080017,	0.000000,	0.000000
94,	77.894997,	787.729980,	0.000000,	0.000000
95,	78.400002,	792.945007,	0.000000,	0.000000
96,	78.690002,	800.565002,	0.000000,	0.000000
97,	79.610001,	806.090027,	0.000000,	0.000000
98,	80.474998,	811.380005,	0.000000,	0.000000
99,	81.525002,	816.539978,	0.000000,	0.000000
100,	81.779999,	824.760010,	0.000000,	0.000000
101,	80.050003,	737.280029,	0.000000,	0.000000
102,	72.570000,	659.010010,	0.000000,	0.000000
103,	61.220001,	589.695007,	0.000000,	0.000000
104,	48.834999,	526.635010,	0.000000,	0.000000
105,	41.994999,	469.364990,	0.000000,	0.000000
106,	36.360001,	418.760010,	0.000000,	0.000000
107,	31.469999,	372.290009,	0.000000,	0.000000
108,	27.155001,	329.524994,	0.000000,	0.000000
109,	23.530001,	291.265015,	0.000000,	0.000000
110,	20.629999,	256.890015,	0.000000,	0.000000
111,	17.985001,	227.110001,	0.000000,	0.000000
112,	15.775000,	199.789993,	0.000000,	0.000000
113,	13.745000,	178.649994,	46.349998,	0.000000
114,	12.110000,	163.314987,	70.480003,	0.000000
115,	10.935000,	150.290009,	83.790001,	0.000000
116,	9.980000,	140.220001,	88.080002,	0.000000
117,	9.415000,	130.205002,	84.055000,	0.000000
118,	8.765000,	121.355003,	77.559998,	0.000000
119,	7.925000,	113.275002,	70.995003,	0.000000
120,	7.420000,	104.824997,	63.924999,	0.000000
121,	7.000000,	96.580002,	56.880001,	0.000000
122,	6.215000,	88.739998,	50.294998,	0.000000
123,	5.825000,	81.659996,	44.700001,	0.000000
124,	5.370000,	74.709999,	39.645000,	0.000000
125,	4.825000,	68.425003,	37.404999,	0.000000
126,	4.435000,	63.165001,	40.075001,	0.000000
127,	4.145000,	58.985001,	42.924999,	0.000000
128,	3.805000,	55.100002,	44.790001,	0.000000
129,	3.575000,	52.044998,	45.820000,	0.000000
130,	3.465000,	49.084999,	45.060001,	0.000000
131,	3.200000,	46.599998,	42.930000,	0.000000
132,	2.860000,	43.860001,	40.384998,	0.000000
133,	2.580000,	41.285004,	37.590000,	0.000000
134,	2.625000,	38.985001,	34.340000,	0.000000
135,	2.595000,	36.174999,	31.110001,	0.000000
136,	2.365000,	33.940002,	28.379999,	0.000000
137,	2.195000,	31.590000,	26.625000,	0.000000
138,	2.075000,	29.404999,	24.490000,	0.000000
139,	1.840000,	27.430000,	23.129999,	0.000000
140,	1.795000,	25.484999,	22.420000,	0.000000
141,	1.690000,	24.000002,	21.799999,	0.000000
142,	1.565000,	22.680000,	21.389999,	0.000000
143,	1.295000,	21.039999,	20.615000,	0.000000
144,	1.305000,	19.705000,	19.950001,	0.000000
145,	1.305000,	18.549999,	18.480000,	0.000000
146,	1.230000,	17.110001,	17.215000,	0.000000
147,	1.175000,	15.930000,	16.195000,	0.000000
148,	0.995000,	14.910000,	15.020000,	0.000000
149,	0.960000,	13.950000,	13.765000,	0.000000
150,	0.875000,	13.450000,	12.670000,	0.000000
151,	0.745000,	12.530000,	11.790000,	0.000000
152,	0.765000,	11.835000,	11.075000,	0.000000
153,	0.725000,	11.020000,	10.245000,	0.000000
154,	0.725000,	10.155000,	9.580000,	0.000000
155,	0.680000,	9.420000,	8.975000,	0.000000
156,	0.575000,	8.745001,	8.390000,	0.000000
157,	0.500000,	8.255000,	7.985000,	0.000000
158,	0.475000,	7.730000,	7.440000,	0.000000
159,	0.460000,	7.160000,	6.985000,	0.000000
160,	0.405000,	6.870000,	6.680000,	0.000000
161,	0.475000,	6.435000,	6.310000,	0.000000
162,	0.450000,	6.170000,	5.760000,	0.000000
163,	0.350000,	5.830000,	5.345000,	0.000000
164,	0.315000,	5.480000,	5.095000,	0.000000
165,	0.305000,	4.980000,	4.610000,	0.000000
166,	0.330000,	4.805000,	4.380000,	0.000000
167,	0.335000,	4.480000,	3.980000,	0.000000
168,	0.325000,	4.235000,	3.845000,	0.000000
169,	0.285000,	4.005000,	3.425000,	0.000000
170,	0.270000,	3.790000,	3.250000,	0.000000
171,	0.275000,	3.600000,	2.965000,	0.000000
172,	0.280000,	3.345000,	2.770000,	0.000000
173,	0.235000,	3.230000,	2.575000,	0.000000
174,	0.220000,	3.105000,	2.425000,	0.000000
175,	0.150000,	3.050000,	2.325000,	0.000000
176,	0.130000,	2.820000,	2.060000,	0.000000
177,	0.150000,	2.825000,	2.000000,	0.000000
178,	0.150000,	2.720000,	1.825000,	0.000000
179,	0.120000,	2.580000,	1.680000,	0.000000
180,	0.140000,	2.505000,	1.540000,	0.000000
181,	0.170000,	2.390000,	1.425000,	0.000000
182,	0.145000,	2.275000,	1.415000,	0.000000
183,	0.185000,	2.250000,	1.300000,	0.000000
184,	0.185000,	2.230000,	1.250000,	0.000000
185,	0.185000,	2.165000,	1.125000,	0.000000
186,	0.105000,	2.080000,	0.985000,	0.000000
187,	0.090000,	2.005000,	0.940000,	0.000000
188,	0.115000,	1.995000,	0.910000,	0.000000
189,	0.120000,	1.880000,	0.955000,	0.000000
190,	0.105000,	1.935000,	0.830000,	0.000000
191,	0.135000,	1.860000,	0.805000,	0.000000
192,	0.130000,	1.845000,	0.795000,	0.000000
193,	0.105000,	1.800000,	0.720000,	0.000000
194,	0.075000,	1.805000,	0.655000,	0.000000
195,	0.105000,	1.695000,	0.565000,	0.000000
196,	0.080000,	1.655000,	0.645000,	0.000000
197,	0.100000,	1.695000,	0.615000,	0.000000
198,	0.125000,	1.635000,	0.600000,	0.000000
199,	0.125000,	1.635000,	0.565000,	0.000000
200,	0.085000,	1.625000,	0.600000,	0.000000
