Time,	NewLatent,	NewInfectious,	NewInfectiousIdentified,	NewInfectiousUnderTreatmean,	NewInfectiousNotCured,	NewRecoveredLatent,	NewRelapse
0,	151.000000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
1,	188.039993,	151.000000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
2,	31.990000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
3,	27.270000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
4,	33.340000,	114.139999,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
5,	44.389999,	41.289997,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
6,	48.399998,	44.719997,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
7,	50.209999,	47.070000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
8,	51.270000,	48.860001,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
9,	52.630001,	50.289997,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
10,	55.720001,	52.330002,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
11,	58.200001,	55.230000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
12,	60.709999,	58.610001,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
13,	61.610001,	58.889999,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
14,	64.059998,	61.710003,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
15,	66.419998,	62.520000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
16,	67.259995,	64.239998,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
17,	69.280006,	65.720001,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
18,	70.279999,	67.409996,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
19,	72.070000,	69.750000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
20,	74.010002,	70.709999,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
21,	74.480003,	72.839996,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
22,	77.599998,	74.349998,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
23,	78.480003,	74.449997,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
24,	79.160004,	77.120003,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
25,	80.989998,	77.579994,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
26,	82.360001,	78.889999,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
27,	83.309998,	80.400002,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
28,	85.440002,	81.940002,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
29,	87.959999,	84.180000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
30,	87.260002,	85.300003,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
31,	91.209999,	87.669998,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
32,	90.869995,	87.590004,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
33,	94.020004,	89.500000,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
34,	95.010002,	92.330002,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
35,	97.650002,	94.050003,	0.000000,	0.000000,	0.000000,	0.000000,	0.000000
