Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
64,	33.634998,	172.815002,	0.000000,	0.000000
65,	34.810001,	178.889999,	0.000000,	0.000000
66,	36.169998,	184.845001,	0.000000,	0.000000
67,	37.584999,	190.880005,	0.000000,	0.000000
68,	39.145000,	197.729996,	0.000000,	0.000000
69,	40.209999,	204.169998,	0.000000,	0.000000
70,	42.689999,	211.134995,	0.000000,	0.000000
71,	43.235001,	220.304993,	0.000000,	0.000000
72,	44.700001,	227.695007,	0.000000,	0.000000
73,	45.709999,	235.360001,	0.000000,	0.000000
74,	46.974998,	242.975006,	0.000000,	0.000000
75,	49.285000,	250.375000,	0.000000,	0.000000
76,	51.264999,	258.679993,	0.000000,	0.000000
77,	52.895000,	267.220001,	0.000000,	0.000000
78,	54.125000,	277.015015,	0.000000,	0.000000
79,	56.145000,	285.334991,	0.000000,	0.000000
80,	57.935001,	294.644989,	0.000000,	0.000000
81,	59.865002,	304.040009,	0.000000,	0.000000
82,	61.055000,	313.524994,	0.000000,	0.000000
83,	63.185001,	323.570007,	0.000000,	0.000000
84,	65.845001,	333.809998,	0.000000,	0.000000
85,	68.220001,	344.545013,	0.000000,	0.000000
86,	70.629997,	355.415009,	0.000000,	0.000000
87,	72.195000,	368.040009,	0.000000,	0.000000
88,	74.125000,	379.440002,	0.000000,	0.000000
89,	76.739998,	390.704987,	0.000000,	0.000000
90,	79.235001,	400.825012,	0.000000,	0.000000
91,	82.629997,	411.434998,	0.000000,	0.000000
92,	85.360001,	425.524994,	0.000000,	0.000000
93,	88.495003,	438.424988,	0.000000,	0.000000
94,	90.309998,	451.195007,	0.000000,	0.000000
95,	92.919998,	464.790009,	0.000000,	0.000000
96,	94.855003,	479.984985,	0.000000,	0.000000
97,	96.764999,	493.524994,	0.000000,	0.000000
98,	100.230003,	507.505005,	0.000000,	0.000000
99,	103.209999,	522.510010,	0.000000,	0.000000
100,	106.730003,	538.054993,	0.000000,	0.000000
101,	108.934998,	542.315002,	0.000000,	0.000000
102,	108.375000,	536.525024,	0.000000,	0.000000
103,	105.434998,	530.864990,	0.000000,	0.000000
104,	101.949997,	524.965027,	0.000000,	0.000000
105,	99.660004,	517.520020,	0.000000,	0.000000
106,	98.129997,	509.570007,	0.000000,	0.000000
107,	95.410004,	503.355011,	0.000000,	0.000000
108,	93.345001,	495.889984,	0.000000,	0.000000
109,	91.864998,	489.555023,	0.000000,	0.000000
110,	89.860001,	483.080017,	0.000000,	0.000000
111,	87.349998,	476.025024,	0.000000,	0.000000
112,	85.260002,	470.134979,	0.000000,	0.000000
113,	83.949997,	466.855011,	4.225000,	0.000000
114,	83.300003,	469.209991,	8.210000,	0.000000
115,	82.760002,	471.570007,	8.975000,	0.000000
116,	82.364998,	474.270020,	9.270000,	0.000000
117,	83.669998,	477.585022,	9.010000,	0.000000
118,	84.654999,	480.470001,	8.825000,	0.000000
119,	85.480003,	483.909973,	8.880000,	0.000000
120,	85.285004,	488.115021,	8.430000,	0.000000
121,	85.970001,	489.179993,	8.375000,	0.000000
122,	86.750000,	491.959991,	8.565000,	0.000000
123,	86.300003,	495.170013,	8.615000,	0.000000
124,	86.699997,	498.249969,	8.135000,	0.000000
125,	87.470001,	501.855042,	8.185000,	0.000000
126,	88.279999,	505.834991,	8.550000,	0.000000
127,	87.980003,	510.290009,	9.245000,	0.000000
128,	88.504997,	515.794983,	9.300000,	0.000000
129,	90.470001,	522.244995,	9.185000,	0.000000
130,	90.815002,	526.330017,	9.390000,	0.000000
131,	91.205002,	531.260010,	9.670000,	0.000000
132,	90.980003,	534.994995,	9.660000,	0.000000
133,	92.275002,	541.174988,	9.750000,	0.000000
134,	93.904999,	546.650024,	9.690000,	0.000000
135,	95.589996,	550.664978,	9.730000,	0.000000
136,	95.680000,	556.765015,	10.125000,	0.000000
137,	97.559998,	561.419983,	10.115000,	0.000000
138,	98.620003,	566.204956,	10.085000,	0.000000
139,	99.114998,	572.799988,	10.595000,	0.000000
140,	99.660004,	577.005005,	9.980000,	0.000000
141,	99.845001,	584.455017,	10.260000,	0.000000
142,	101.400002,	591.265015,	10.350000,	0.000000
143,	103.074997,	596.809998,	10.480000,	0.000000
144,	103.070000,	604.750000,	10.985000,	0.000000
145,	104.004997,	611.879944,	10.715000,	0.000000
146,	105.750000,	615.640015,	10.870000,	0.000000
147,	106.754997,	620.464966,	11.500000,	0.000000
148,	108.389999,	626.945068,	11.495000,	0.000000
149,	110.635002,	633.455017,	11.445000,	0.000000
150,	110.410004,	641.804993,	11.700000,	0.000000
151,	111.660004,	650.609985,	11.775000,	0.000000
152,	111.995003,	659.450012,	11.660000,	0.000000
153,	114.254997,	665.260010,	12.265000,	0.000000
154,	116.419998,	670.880005,	11.870000,	0.000000
155,	118.209999,	678.725037,	12.040000,	0.000000
156,	117.860001,	686.840027,	12.160000,	0.000000
157,	118.620003,	694.965027,	12.550000,	0.000000
158,	119.425003,	704.259949,	12.650000,	0.000000
159,	121.940002,	710.684998,	12.795000,	0.000000
160,	124.404999,	718.580017,	12.920000,	0.000000
161,	125.245003,	725.610046,	12.895000,	0.000000
162,	127.665001,	734.190002,	12.815000,	0.000000
163,	127.614998,	743.275024,	13.355000,	0.000000
164,	130.160004,	752.484985,	13.185000,	0.000000
165,	130.910004,	759.434998,	13.400000,	0.000000
166,	132.184998,	765.875000,	14.065000,	0.000000
167,	132.580002,	774.805054,	13.805000,	0.000000
168,	133.889999,	781.665039,	13.990000,	0.000000
169,	134.994995,	791.725037,	14.045000,	0.000000
170,	136.494995,	798.825012,	14.195000,	0.000000
171,	138.110001,	807.900024,	14.685000,	0.000000
172,	139.970001,	815.940002,	14.680000,	0.000000
173,	141.164993,	824.850037,	14.555000,	0.000000
174,	143.794998,	834.700012,	14.815000,	0.000000
175,	146.785004,	845.549988,	15.450000,	0.000000
176,	146.804993,	854.850037,	15.625000,	0.000000
177,	148.210007,	866.149963,	15.375000,	0.000000
178,	149.850006,	875.569946,	16.230000,	0.000000
179,	152.664993,	884.805054,	16.045000,	0.000000
180,	154.285004,	893.955017,	15.585000,	0.000000
181,	155.750000,	902.360046,	16.030001,	0.000000
182,	157.490005,	910.044983,	16.495001,	0.000000
183,	159.345001,	919.804993,	16.820000,	0.000000
184,	161.250000,	930.415039,	16.764999,	0.000000
185,	162.389999,	940.974976,	16.709999,	0.000000
186,	162.720001,	953.559998,	16.940001,	0.000000
187,	164.740005,	963.059998,	17.254999,	0.000000
188,	168.904999,	973.924927,	17.275000,	0.000000
189,	171.910004,	982.210022,	17.879999,	0.000000
190,	172.759995,	992.604919,	18.115000,	0.000000
191,	174.639999,	1004.049988,	18.495001,	0.000000
192,	176.410004,	1013.930054,	18.415001,	0.000000
193,	177.115005,	1025.339966,	18.320000,	0.000000
194,	179.710007,	1035.940063,	18.150000,	0.000000
195,	181.229996,	1046.984985,	18.520000,	0.000000
196,	182.324997,	1058.745117,	18.825001,	0.000000
197,	183.695007,	1070.419922,	19.365000,	0.000000
198,	188.324997,	1079.895020,	18.805000,	0.000000
199,	189.625000,	1091.285034,	19.184999,	0.000000
200,	191.514999,	1103.050049,	19.750000,	0.000000
