Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
100,	106.730003,	538.054993,	0.000000,	0.000000
101,	107.695000,	507.285004,	0.000000,	0.000000
102,	103.065002,	480.114990,	0.000000,	0.000000
103,	95.230003,	455.609985,	0.000000,	0.000000
104,	85.459999,	432.760010,	0.000000,	0.000000
105,	78.964996,	409.595001,	0.000000,	0.000000
106,	73.735001,	387.545013,	0.000000,	0.000000
107,	69.434998,	364.165009,	0.000000,	0.000000
108,	63.805000,	344.860016,	0.000000,	0.000000
109,	58.959999,	324.534973,	0.000000,	0.000000
110,	55.235001,	305.620026,	0.000000,	0.000000
111,	51.514999,	288.195007,	0.000000,	0.000000
112,	47.985001,	271.364990,	0.000000,	0.000000
113,	45.084999,	262.779968,	14.475000,	0.000000
114,	42.605000,	258.794983,	18.405001,	0.000000
115,	41.599998,	255.719986,	18.760000,	0.000000
116,	40.849998,	252.580002,	18.080000,	0.000000
117,	40.465000,	248.530014,	16.415001,	0.000000
118,	40.119999,	245.119995,	14.765000,	0.000000
119,	39.505001,	240.725006,	13.855000,	0.000000
120,	38.014999,	236.105011,	13.650000,	0.000000
121,	37.369999,	231.819992,	13.455000,	0.000000
122,	36.790001,	227.139999,	12.680000,	0.000000
123,	35.875000,	222.764999,	11.375000,	0.000000
124,	35.904999,	217.800003,	11.010000,	0.000000
125,	35.474998,	213.619995,	12.435000,	0.000000
126,	34.305000,	210.375000,	13.880000,	0.000000
127,	33.654999,	208.305008,	14.170000,	0.000000
128,	32.540001,	206.900009,	14.555000,	0.000000
129,	31.959999,	204.860016,	14.260000,	0.000000
130,	31.065001,	203.815002,	14.150000,	0.000000
131,	31.219999,	201.205002,	14.060000,	0.000000
132,	31.355000,	199.095001,	13.425000,	0.000000
133,	31.680000,	197.020004,	13.255000,	0.000000
134,	31.730000,	195.164993,	13.135000,	0.000000
135,	30.920000,	194.139999,	12.445000,	0.000000
136,	30.700001,	193.060013,	12.085000,	0.000000
137,	30.385000,	190.835007,	12.180000,	0.000000
138,	30.285000,	189.130005,	12.175000,	0.000000
139,	29.549999,	187.540009,	12.495000,	0.000000
140,	29.514999,	186.964996,	12.535000,	0.000000
141,	29.865000,	185.625000,	12.760000,	0.000000
142,	28.945000,	184.390015,	12.570000,	0.000000
143,	28.959999,	182.099991,	12.030000,	0.000000
144,	28.809999,	181.080002,	11.775000,	0.000000
145,	28.334999,	180.105011,	12.115000,	0.000000
146,	28.459999,	179.380005,	12.015000,	0.000000
147,	28.305000,	177.889999,	11.930000,	0.000000
148,	27.775000,	176.440002,	11.575000,	0.000000
149,	27.535000,	175.235001,	11.440000,	0.000000
150,	27.375000,	174.274994,	11.975000,	0.000000
151,	26.955000,	172.804993,	11.530000,	0.000000
152,	26.645000,	171.655014,	11.245000,	0.000000
153,	26.959999,	171.559998,	11.480000,	0.000000
154,	27.200001,	170.684998,	11.455000,	0.000000
155,	26.924999,	169.704987,	11.295000,	0.000000
156,	26.700001,	169.315002,	11.730000,	0.000000
157,	26.815001,	168.419998,	11.470000,	0.000000
158,	26.695000,	167.180008,	11.010000,	0.000000
159,	26.514999,	165.855011,	11.000000,	0.000000
160,	26.165001,	164.635010,	11.165000,	0.000000
161,	26.360001,	164.554993,	10.810000,	0.000000
162,	26.555000,	164.235001,	11.280000,	0.000000
163,	25.955000,	163.735001,	10.630000,	0.000000
164,	25.530001,	163.114990,	10.410000,	0.000000
165,	25.580000,	161.505005,	10.300000,	0.000000
166,	25.615000,	160.669998,	10.145000,	0.000000
167,	25.260000,	159.154984,	10.750000,	0.000000
168,	25.415001,	157.894989,	10.575000,	0.000000
169,	24.844999,	156.970001,	10.530000,	0.000000
170,	24.780001,	157.110001,	10.570000,	0.000000
171,	24.340000,	156.239990,	10.385000,	0.000000
172,	24.250000,	156.275009,	10.745000,	0.000000
173,	24.775000,	155.879990,	10.500000,	0.000000
174,	24.365000,	154.965012,	10.465000,	0.000000
175,	24.055000,	155.220001,	10.300000,	0.000000
176,	24.405001,	154.044998,	10.610000,	0.000000
177,	23.655001,	153.294998,	10.350000,	0.000000
178,	23.695000,	152.940002,	10.315000,	0.000000
179,	24.325001,	152.525009,	10.040000,	0.000000
180,	23.805000,	151.014984,	10.640000,	0.000000
181,	23.690001,	150.835007,	10.220000,	0.000000
182,	23.629999,	151.165009,	10.020000,	0.000000
183,	23.770000,	150.650009,	10.235000,	0.000000
184,	23.639999,	149.865005,	10.200000,	0.000000
185,	23.520000,	149.919998,	9.965000,	0.000000
186,	23.410000,	149.369995,	10.125000,	0.000000
187,	23.535000,	148.544983,	9.730000,	0.000000
188,	23.809999,	148.315002,	9.935000,	0.000000
189,	23.455000,	148.000000,	10.100000,	0.000000
190,	23.684999,	148.574997,	9.655000,	0.000000
191,	23.285000,	148.635010,	9.910000,	0.000000
192,	23.184999,	149.154999,	9.605000,	0.000000
193,	22.530001,	148.629990,	9.715000,	0.000000
194,	22.730000,	148.625000,	9.790000,	0.000000
195,	22.625000,	148.005005,	9.510000,	0.000000
196,	22.855000,	147.324997,	9.830000,	0.000000
197,	23.084999,	146.164993,	9.700000,	0.000000
198,	23.295000,	145.910004,	9.575000,	0.000000
199,	23.120001,	145.830002,	9.955000,	0.000000
200,	22.715000,	144.354980,	9.770000,	0.000000
