Time,	LatentP,	TotalInfectiousP,	RecoveredP,	RelapseP
76,	68.199997,	685.039978,	0.000000,	0.000000
77,	68.294998,	692.260010,	0.000000,	0.000000
78,	69.355003,	697.650024,	0.000000,	0.000000
79,	68.464996,	703.440002,	0.000000,	0.000000
80,	69.985001,	709.289978,	0.000000,	0.000000
81,	71.029999,	713.940002,	0.000000,	0.000000
82,	71.800003,	720.145020,	0.000000,	0.000000
83,	72.739998,	726.414978,	0.000000,	0.000000
84,	72.904999,	731.979980,	0.000000,	0.000000
85,	73.644997,	736.960022,	0.000000,	0.000000
86,	73.349998,	743.780029,	0.000000,	0.000000
87,	74.029999,	748.489990,	0.000000,	0.000000
88,	74.845001,	752.364990,	0.000000,	0.000000
89,	75.584999,	758.234985,	0.000000,	0.000000
90,	75.680000,	763.655029,	0.000000,	0.000000
91,	76.580002,	771.164978,	0.000000,	0.000000
92,	77.205002,	776.679993,	0.000000,	0.000000
93,	77.745003,	782.080017,	0.000000,	0.000000
94,	77.894997,	787.729980,	0.000000,	0.000000
95,	78.400002,	792.945007,	0.000000,	0.000000
96,	78.690002,	800.565002,	0.000000,	0.000000
97,	79.610001,	806.090027,	0.000000,	0.000000
98,	80.474998,	811.380005,	0.000000,	0.000000
99,	81.525002,	816.539978,	0.000000,	0.000000
100,	81.779999,	824.760010,	0.000000,	0.000000
101,	81.584999,	784.270020,	0.000000,	0.000000
102,	76.209999,	703.755005,	0.000000,	0.000000
103,	67.730003,	632.429993,	0.000000,	0.000000
104,	58.215000,	567.025024,	0.000000,	0.000000
105,	50.189999,	506.544983,	0.000000,	0.000000
106,	44.095001,	452.809998,	0.000000,	0.000000
107,	37.974998,	404.469971,	0.000000,	0.000000
108,	33.415001,	359.515015,	0.000000,	0.000000
109,	29.070000,	320.059998,	0.000000,	0.000000
110,	26.290001,	283.075012,	0.000000,	0.000000
111,	22.219999,	252.595001,	0.000000,	0.000000
112,	19.495001,	223.559998,	0.000000,	0.000000
113,	17.309999,	200.704987,	24.215000,	0.000000
114,	15.530000,	188.350006,	57.924999,	0.000000
115,	13.990000,	178.809998,	75.934998,	0.000000
116,	13.310000,	168.935013,	83.775002,	0.000000
117,	12.575000,	160.135010,	83.964996,	0.000000
118,	11.990000,	151.684982,	80.754997,	0.000000
119,	11.210000,	143.410004,	76.019997,	0.000000
120,	10.500000,	134.539993,	70.415001,	0.000000
121,	10.070000,	126.915009,	64.230003,	0.000000
122,	9.190000,	118.360001,	57.820000,	0.000000
123,	8.605000,	109.570000,	52.220001,	0.000000
124,	7.790000,	101.854996,	47.105000,	0.000000
125,	7.255000,	94.815002,	41.535000,	0.000000
126,	6.750000,	88.235001,	39.325001,	0.000000
127,	6.375000,	82.490005,	41.325001,	0.000000
128,	5.955000,	78.060005,	44.360001,	0.000000
129,	5.710000,	74.635002,	46.615002,	0.000000
130,	5.280000,	71.150002,	46.799999,	0.000000
131,	5.165000,	67.684998,	46.514999,	0.000000
132,	4.925000,	64.504997,	45.150002,	0.000000
133,	4.895000,	61.759998,	42.895000,	0.000000
134,	4.515000,	59.099998,	40.910000,	0.000000
135,	4.180000,	56.654999,	38.064999,	0.000000
136,	3.830000,	53.549999,	34.980000,	0.000000
137,	3.790000,	50.244999,	32.740002,	0.000000
138,	3.680000,	47.525002,	29.735001,	0.000000
139,	3.460000,	44.115002,	27.590000,	0.000000
140,	3.220000,	41.905003,	26.090000,	0.000000
141,	2.975000,	39.860001,	25.129999,	0.000000
142,	2.720000,	38.130001,	24.485001,	0.000000
143,	2.815000,	35.939999,	24.514999,	0.000000
144,	2.560000,	34.529999,	24.035000,	0.000000
145,	2.445000,	32.609997,	23.139999,	0.000000
146,	2.410000,	31.130001,	22.020000,	0.000000
147,	2.275000,	29.570000,	20.975000,	0.000000
148,	1.990000,	28.325001,	19.850000,	0.000000
149,	1.780000,	26.775002,	18.955000,	0.000000
150,	1.890000,	25.130001,	18.254999,	0.000000
151,	1.885000,	23.910000,	17.455000,	0.000000
152,	1.695000,	22.394999,	16.235001,	0.000000
153,	1.565000,	21.324999,	15.155000,	0.000000
154,	1.460000,	20.245001,	14.060000,	0.000000
155,	1.445000,	19.030001,	13.085000,	0.000000
156,	1.510000,	17.590000,	12.485000,	0.000000
157,	1.305000,	16.814999,	11.825000,	0.000000
158,	1.130000,	15.829999,	11.315000,	0.000000
159,	0.995000,	14.999999,	10.850000,	0.000000
160,	1.045000,	14.470000,	10.450000,	0.000000
161,	1.055000,	13.915000,	9.815000,	0.000000
162,	0.950000,	13.385000,	9.365000,	0.000000
163,	0.895000,	12.720000,	8.830000,	0.000000
164,	0.910000,	12.130000,	8.300000,	0.000000
165,	0.935000,	11.655000,	7.820000,	0.000000
166,	0.835000,	10.815001,	7.580000,	0.000000
167,	0.770000,	10.265000,	7.445000,	0.000000
168,	0.700000,	10.190001,	6.805000,	0.000000
169,	0.745000,	9.429999,	6.575000,	0.000000
170,	0.800000,	8.925000,	6.035000,	0.000000
171,	0.625000,	8.690000,	5.670000,	0.000000
172,	0.490000,	8.155000,	5.310000,	0.000000
173,	0.445000,	7.915000,	4.895000,	0.000000
174,	0.530000,	7.615000,	4.525000,	0.000000
175,	0.490000,	7.305000,	4.435000,	0.000000
176,	0.465000,	7.110000,	4.205000,	0.000000
177,	0.505000,	6.825000,	3.885000,	0.000000
178,	0.590000,	6.579999,	3.750000,	0.000000
179,	0.460000,	6.105000,	3.480000,	0.000000
180,	0.445000,	5.830000,	3.440000,	0.000000
181,	0.385000,	5.765000,	3.350000,	0.000000
182,	0.425000,	5.415000,	3.240000,	0.000000
183,	0.345000,	5.440000,	2.955000,	0.000000
184,	0.365000,	5.110000,	2.915000,	0.000000
185,	0.310000,	4.820000,	2.655000,	0.000000
186,	0.305000,	4.595000,	2.585000,	0.000000
187,	0.285000,	4.425000,	2.520000,	0.000000
188,	0.345000,	4.520000,	2.275000,	0.000000
189,	0.395000,	4.235000,	2.310000,	0.000000
190,	0.390000,	4.215000,	2.120000,	0.000000
191,	0.370000,	4.125000,	2.035000,	0.000000
192,	0.275000,	4.130000,	1.765000,	0.000000
193,	0.265000,	3.760000,	1.685000,	0.000000
194,	0.200000,	3.440000,	1.750000,	0.000000
195,	0.205000,	3.395000,	1.715000,	0.000000
196,	0.195000,	3.325000,	1.710000,	0.000000
197,	0.245000,	3.200000,	1.730000,	0.000000
198,	0.245000,	3.220000,	1.495000,	0.000000
199,	0.200000,	3.130000,	1.345000,	0.000000
200,	0.165000,	2.880000,	1.235000,	0.000000
