Time,	LatentTotal,	TotalInfectiousTotal,	RecoveredTotal,	RelapseTotal
146,	25.709999,	203.459999,	24.059999,	0.000000
147,	24.195000,	198.164989,	23.275000,	0.000000
148,	23.654999,	193.299999,	22.915001,	0.000000
149,	23.485001,	189.005013,	21.505001,	0.000000
150,	23.469999,	184.235012,	20.684999,	0.000000
151,	22.710001,	180.685001,	19.869999,	0.000000
152,	21.940001,	176.255001,	19.500000,	0.000000
153,	21.035000,	172.544998,	18.924999,	0.000000
154,	21.025000,	167.234997,	18.135000,	0.000000
155,	20.910000,	163.265003,	17.105000,	0.000000
156,	20.715000,	158.684998,	16.770000,	0.000000
157,	20.275000,	155.170006,	15.870000,	0.000000
158,	19.320000,	151.495003,	15.570000,	0.000000
159,	18.980000,	148.825001,	14.715000,	0.000000
160,	19.215000,	145.284998,	14.225000,	0.000000
161,	19.039999,	142.944998,	13.985001,	0.000000
162,	18.469999,	140.530003,	13.230000,	0.000000
163,	18.090000,	138.450006,	12.725000,	0.000000
164,	17.790001,	135.950001,	12.415000,	0.000000
165,	17.809999,	133.275003,	12.014999,	0.000000
166,	17.285000,	131.270000,	11.970000,	0.000000
167,	16.900000,	128.479996,	11.380000,	0.000000
168,	16.095001,	125.774998,	10.790000,	0.000000
169,	16.325001,	123.310001,	10.285000,	0.000000
170,	16.065001,	120.469999,	10.070000,	0.000000
171,	15.850000,	118.180004,	9.470000,	0.000000
172,	14.965000,	116.755001,	9.130000,	0.000000
173,	14.804999,	113.000000,	9.040000,	0.000000
174,	15.129999,	110.414996,	9.215000,	0.000000
175,	14.980000,	109.555008,	9.160000,	0.000000
176,	14.625000,	108.634999,	8.650000,	0.000000
177,	14.260000,	107.264995,	8.140000,	0.000000
178,	14.330000,	105.239996,	8.130000,	0.000000
179,	13.850000,	103.645001,	7.805000,	0.000000
180,	14.120001,	102.219998,	7.755000,	0.000000
181,	13.590000,	100.889999,	7.305000,	0.000000
182,	13.745000,	98.949995,	7.280000,	0.000000
183,	13.245000,	97.960000,	7.035000,	0.000000
184,	13.015000,	96.779999,	6.730000,	0.000000
185,	12.090000,	95.394999,	6.520000,	0.000000
186,	12.655001,	93.229999,	6.500000,	0.000000
187,	12.415000,	91.819992,	6.320000,	0.000000
188,	12.390000,	90.179998,	6.285000,	0.000000
189,	12.190000,	89.919999,	5.965000,	0.000000
190,	12.015000,	88.615001,	5.990000,	0.000000
191,	11.955000,	87.050003,	5.830000,	0.000000
192,	11.420000,	85.369998,	5.860000,	0.000000
193,	11.115000,	84.705000,	5.660000,	0.000000
194,	11.190001,	83.585007,	5.545000,	0.000000
195,	10.870000,	82.425000,	5.630000,	0.000000
196,	11.285000,	81.720005,	5.245000,	0.000000
197,	10.809999,	81.080002,	5.375000,	0.000000
198,	10.960000,	79.780001,	5.345000,	0.000000
199,	10.474999,	79.235003,	4.920000,	0.000000
200,	10.590000,	78.009994,	4.970000,	0.000000
