Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
45,	14.710000,	78.339996,	0.000000,	0.000000
46,	15.060000,	82.375000,	0.000000,	0.000000
47,	16.254999,	85.599998,	0.000000,	0.000000
48,	17.340000,	89.510002,	0.000000,	0.000000
49,	18.014999,	94.040001,	0.000000,	0.000000
50,	18.920000,	98.230003,	0.000000,	0.000000
51,	20.205000,	102.275002,	0.000000,	0.000000
52,	21.004999,	106.605003,	0.000000,	0.000000
53,	21.520000,	110.985001,	0.000000,	0.000000
54,	22.504999,	116.989998,	0.000000,	0.000000
55,	23.275000,	121.790001,	0.000000,	0.000000
56,	24.495001,	127.144997,	0.000000,	0.000000
57,	25.670000,	132.005005,	0.000000,	0.000000
58,	26.924999,	137.524994,	0.000000,	0.000000
59,	27.350000,	144.000000,	0.000000,	0.000000
60,	28.715000,	149.559998,	0.000000,	0.000000
61,	29.455000,	155.089996,	0.000000,	0.000000
62,	31.334999,	159.755005,	0.000000,	0.000000
63,	32.875000,	166.574997,	0.000000,	0.000000
64,	33.634998,	172.815002,	0.000000,	0.000000
65,	34.810001,	178.889999,	0.000000,	0.000000
66,	36.169998,	184.845001,	0.000000,	0.000000
67,	37.584999,	190.880005,	0.000000,	0.000000
68,	39.145000,	197.729996,	0.000000,	0.000000
69,	40.209999,	204.169998,	0.000000,	0.000000
70,	42.689999,	211.134995,	0.000000,	0.000000
71,	43.235001,	220.304993,	0.000000,	0.000000
72,	44.700001,	227.695007,	0.000000,	0.000000
73,	45.709999,	235.360001,	0.000000,	0.000000
74,	46.974998,	242.975006,	0.000000,	0.000000
75,	49.285000,	250.375000,	0.000000,	0.000000
76,	51.264999,	258.679993,	0.000000,	0.000000
77,	52.895000,	267.220001,	0.000000,	0.000000
78,	54.125000,	277.015015,	0.000000,	0.000000
79,	56.145000,	285.334991,	0.000000,	0.000000
80,	57.935001,	294.644989,	0.000000,	0.000000
81,	59.865002,	304.040009,	0.000000,	0.000000
82,	61.055000,	313.524994,	0.000000,	0.000000
83,	63.185001,	323.570007,	0.000000,	0.000000
84,	65.845001,	333.809998,	0.000000,	0.000000
85,	68.220001,	344.545013,	0.000000,	0.000000
86,	70.629997,	355.415009,	0.000000,	0.000000
87,	72.195000,	368.040009,	0.000000,	0.000000
88,	74.125000,	379.440002,	0.000000,	0.000000
89,	76.739998,	390.704987,	0.000000,	0.000000
90,	79.235001,	400.825012,	0.000000,	0.000000
91,	82.629997,	411.434998,	0.000000,	0.000000
92,	85.360001,	425.524994,	0.000000,	0.000000
93,	88.495003,	438.424988,	0.000000,	0.000000
94,	90.309998,	451.195007,	0.000000,	0.000000
95,	92.919998,	464.790009,	0.000000,	0.000000
96,	94.855003,	479.984985,	0.000000,	0.000000
97,	96.764999,	493.524994,	0.000000,	0.000000
98,	100.230003,	507.505005,	0.000000,	0.000000
99,	103.209999,	522.510010,	0.000000,	0.000000
100,	106.730003,	538.054993,	0.000000,	0.000000
101,	108.205002,	520.090027,	0.000000,	0.000000
102,	104.154999,	472.799988,	0.000000,	0.000000
103,	94.860001,	431.184998,	0.000000,	0.000000
104,	81.889999,	393.160004,	0.000000,	0.000000
105,	72.739998,	355.540009,	0.000000,	0.000000
106,	63.720001,	321.170013,	0.000000,	0.000000
107,	56.320000,	290.535004,	0.000000,	0.000000
108,	49.044998,	264.380005,	0.000000,	0.000000
109,	43.549999,	237.990005,	0.000000,	0.000000
110,	38.654999,	215.440002,	0.000000,	0.000000
111,	34.514999,	192.955002,	0.000000,	0.000000
112,	30.650000,	174.635010,	0.000000,	0.000000
113,	26.865000,	163.880005,	12.985000,	0.000000
114,	25.070000,	162.439987,	23.805000,	0.000000
115,	24.059999,	158.239990,	25.480000,	0.000000
116,	23.209999,	154.959991,	24.665001,	0.000000
117,	23.174999,	149.634995,	22.525000,	0.000000
118,	22.280001,	144.235001,	20.190001,	0.000000
119,	21.565001,	138.559998,	18.320000,	0.000000
120,	20.980000,	131.629990,	16.834999,	0.000000
121,	19.655001,	125.245003,	15.800000,	0.000000
122,	18.780001,	119.199997,	13.730000,	0.000000
123,	17.725000,	113.404991,	12.280000,	0.000000
124,	16.730000,	106.104996,	11.245000,	0.000000
125,	15.560000,	100.369995,	10.765000,	0.000000
126,	14.510000,	96.919998,	13.445000,	0.000000
127,	13.785000,	96.269997,	16.709999,	0.000000
128,	13.530000,	95.039993,	17.375000,	0.000000
129,	13.585000,	93.930000,	17.565001,	0.000000
130,	13.285000,	92.389999,	16.275000,	0.000000
131,	13.390000,	90.085007,	15.485000,	0.000000
132,	13.010000,	88.160004,	15.040000,	0.000000
133,	12.480000,	86.404991,	14.185000,	0.000000
134,	12.115000,	83.665001,	13.380000,	0.000000
135,	11.885000,	81.660004,	12.615000,	0.000000
136,	11.615000,	78.514999,	11.840000,	0.000000
137,	11.395000,	75.900002,	11.130000,	0.000000
138,	11.090000,	73.095009,	10.645000,	0.000000
139,	10.540000,	71.245003,	10.935000,	0.000000
140,	10.000000,	70.330002,	11.455000,	0.000000
141,	9.810000,	69.114998,	12.035000,	0.000000
142,	9.785000,	68.199997,	12.120000,	0.000000
143,	9.800000,	67.279999,	11.290000,	0.000000
144,	9.410000,	65.919998,	11.070000,	0.000000
145,	9.385000,	63.929996,	11.050000,	0.000000
146,	9.155000,	63.009998,	10.590000,	0.000000
147,	9.080000,	61.000000,	10.155000,	0.000000
148,	8.695000,	59.329998,	9.795000,	0.000000
149,	8.590000,	56.909996,	9.550000,	0.000000
150,	8.265000,	55.869999,	8.845000,	0.000000
151,	8.260000,	54.084999,	8.390000,	0.000000
152,	7.915000,	52.684998,	8.725000,	0.000000
153,	7.940000,	51.145000,	8.810000,	0.000000
154,	7.420000,	50.450001,	8.510000,	0.000000
155,	7.360000,	49.035004,	8.565000,	0.000000
156,	7.220000,	47.824997,	8.330000,	0.000000
157,	6.865000,	46.945000,	8.265000,	0.000000
158,	6.615000,	46.130001,	8.205000,	0.000000
159,	6.640000,	45.380001,	8.115000,	0.000000
160,	6.970000,	44.730000,	7.575000,	0.000000
161,	6.740000,	44.090000,	7.200000,	0.000000
162,	6.360000,	43.180000,	6.830000,	0.000000
163,	5.940000,	42.180000,	7.060000,	0.000000
164,	5.935000,	41.700001,	6.875000,	0.000000
165,	6.000000,	40.625000,	6.710000,	0.000000
166,	6.000000,	40.084999,	6.415000,	0.000000
167,	5.725000,	39.535004,	6.485000,	0.000000
168,	5.640000,	38.545002,	6.335000,	0.000000
169,	5.320000,	38.090000,	6.230000,	0.000000
170,	5.150000,	36.610001,	6.075000,	0.000000
171,	5.335000,	35.575001,	5.840000,	0.000000
172,	5.260000,	34.980000,	5.700000,	0.000000
173,	5.355000,	34.334999,	5.795000,	0.000000
174,	4.965000,	34.555000,	5.605000,	0.000000
175,	4.875000,	33.805000,	5.530000,	0.000000
176,	4.870000,	32.455002,	5.115000,	0.000000
177,	4.875000,	31.915001,	5.095000,	0.000000
178,	4.695000,	31.134998,	4.995000,	0.000000
179,	4.565000,	30.549999,	5.025000,	0.000000
180,	4.595000,	30.340000,	4.970000,	0.000000
181,	4.410000,	29.539999,	4.945000,	0.000000
182,	4.320000,	28.735001,	4.720000,	0.000000
183,	4.120000,	28.180000,	4.755000,	0.000000
184,	4.285000,	27.280001,	4.525000,	0.000000
185,	3.925000,	26.669998,	4.635000,	0.000000
186,	3.645000,	26.134998,	4.365000,	0.000000
187,	3.715000,	25.890001,	4.710000,	0.000000
188,	3.745000,	25.665001,	4.375000,	0.000000
189,	3.710000,	24.875000,	3.960000,	0.000000
190,	3.785000,	23.945000,	4.055000,	0.000000
191,	3.600000,	23.525000,	4.075000,	0.000000
192,	3.460000,	23.434999,	4.205000,	0.000000
193,	3.565000,	22.764999,	3.960000,	0.000000
194,	3.445000,	22.270000,	4.035000,	0.000000
195,	3.385000,	22.405001,	3.785000,	0.000000
196,	3.165000,	21.975000,	3.730000,	0.000000
197,	3.295000,	22.055000,	3.465000,	0.000000
198,	3.160000,	21.245001,	3.550000,	0.000000
199,	2.915000,	20.525000,	3.410000,	0.000000
200,	2.805000,	20.270000,	3.505000,	0.000000
